¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï©÷¼wµó61~90¸¹,11.54,¦í,,,1050621,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041116,94.47999999999999,3,2,2,¦³,¦³,13625000,144210,©Y¹D¥­­±,13.23,0,,SPWNMLKLPHLFFBF58CA
¤­ªÑ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤­ªÑ°Ï¤ô¸P¤»¸ô1~30¸¹,42.46,¦í,,,1050508,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841102,137.37,3,2,2,¦³,µL,10500000,76436,©Y¹D¥­­±,0.0,0,,RPVQMLKLPHLFFBF68CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°ÏÃ£®õ¸ô94«Ñ31~60¸¹,25.18,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¥­¥x,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0691114,95.49,3,1,2,¦³,µL,9000000,94251,,0.0,0,¥»©Ð«Î§t¦a¤U«Ç¤@¼h¬ù8©W,RPRQMLLLPHLFFBF38CA
ªL¤f°Ï,¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤@¬q241«Ñ1~30¸¹,2.25,°Ó,,,1050615,¤g¦a0«Øª«0¨®¦ì2,,,¨ä¥L,,,,43.16,0,0,0,¦³,¦³,3500000,,©Y¹D¥­­±,43.16,3500000,,RPUOMLTLPHLFFBF66CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¦w¿³¸ô1~30¸¹,8.01,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840513,84.98,2,1,1,¦³,¦³,6750000,79430,©Y¹D¾÷±ñ,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C¤º§t¿W¥ß²£Åv¨®¦ì¡A¥¼¥]§t¦b´É¼Æ¤º¡C¨®¦ì­±¿nµLªk·§ºâ¡C,RPSNMLOJPHLFFCF38CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¦w²»¸ô106«Ñ1~30¸¹,90.77,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050602,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870609,103.28,3,2,2,¦³,µL,5880000,56933,,0.0,0,,RPSQMLQJPHLFFCF88CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¦w©M¸ô¤@¬q17«Ñ1~30¸¹,33.6,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720714,107.78,3,2,2,¦³,µL,8300000,77009,,0.0,0,,RPOPMLNKPHLFFCF18CA
·s©±°Ï,¤g¦a,¦wÂ×¬q691~720¦a¸¹,12.12,¨ä¥L,,,680816,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,220000,18152,,0.0,0,,RPPOMLPKPHLFFCF38CA
·s©±°Ï,¤g¦a,¦wÂ×¬q691~720¦a¸¹,3.54,¨ä¥L,,,680816,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,220000,62147,,0.0,0,,RPQOMLPKPHLFFCF48CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï·s¯Q¸ô¤G¬q391~420¸¹,36.23,¨ä¥L,,,1050524,¤g¦a10«Øª«1¨®¦ì0,¶§¥x¡A¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700404,93.38,2,1,1,¦³,µL,3700000,39623,,0.0,0,,RPPPMLMLPHLFFCF28CA
·s©±°Ï,¨®¦ì,·s¥_¥«·s©±°Ï¤¤¿³¸ô¤@¬q31~60¸¹,0.07,¦í,,,1050603,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,11.77,0,0,0,¦³,¦³,900000,,¤É­°¾÷±ñ,11.77,900000,,RPTNMLQLPHLFFCF88CA
·s©±°Ï,¨®¦ì,·s¥_¥«·s©±°Ï¥_·s¸ô¤@¬q271«Ñ31~60¸¹,2.55,¦í,,,1050520,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤G¼h,¤Q¼h,¨ä¥L,°±¨®ªÅ¶¡,¿ûµ¬²V¾®¤g³y,0980212,19.99,0,0,0,¦³,¦³,1100000,,¤É­°¾÷±ñ,13.95,1100000,,RPTNMLLMPHLFFCF48CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï¦ÁÞä¸ô16¤§1«Ñ1~30¸¹,25.78,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000802,143.87,3,2,2,¦³,¦³,13800000,95920,©Y¹D¾÷±ñ,0.0,0,,RPOOMLLJPHLFFDF87CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤@¸ô271~300¸¹,10.35,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880625,73.81,1,2,1,¦³,¦³,6500000,88064,©Y¹D¾÷±ñ,0.0,0,,RPPOMLLJPHLFFDF97CA
¦Á¤î°Ï,¨®¦ì,·s¥_¥«¦Á¤î°Ï¥Á±Ú¤Gµó84«Ñ1~30¸¹,2.85,¦í,,,1050622,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,48.45,0,0,0,¦³,µL,1550000,,©Y¹D¥­­±,48.45,1550000,,RPRNMLQJPHLFFDF58CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï¨q¤s¸ô147«Ñ1~30¸¹,71.46,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050601,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h,¥|¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851205,169.58,4,2,2,¦³,¦³,10600000,62507,©Y¹D¥­­±,0.0,0,,RPPOMLQJPHLFFDF48CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¶mªø¸ô¤G¬q23«Ñ1~30¸¹,53.51,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050524,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830707,120.76,3,1,2,¦³,¦³,8550000,70802,,0.0,0,,RPPNMLLKPHLFFDF97CA
¦Á¤î°Ï,¤g¦a,¦¿¥_¬q1171~1200¦a¸¹,42.54,¤u,,,1050620,¤g¦a13«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1350000,31735,,0.0,0,¥»¶R½æ®×¥ó«YÄÝ¿ËÄÝ¶¡¯S®í¥æ©ö¡A¨ä¥æ©ö»ù®æ¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡C,RPTOMLLKPHLFFDF48CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¤ô·½¸ô¤@¬q241~270¸¹,19.02,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850311,71.48,2,2,1,¦³,¦³,6500000,90935,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWPMLTKPHLFFDF07CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¤¯·R¸ô201«Ñ1~30¸¹,14.87,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0891212,129.8,3,2,2,¦³,¦³,11500000,88598,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUOMLLLPHLFFDF68CA
¦Á¤î°Ï,¤g¦a,ª÷Às¬q91~120¦a¸¹,504.98,¨ä¥L,,,1050621,¤g¦a10«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15254248,30208,,0.0,0,,RPSPMLQLPHLFFDF09CA
¦Á¤î°Ï,¨®¦ì,·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤G¸ô271~300¸¹,0.64,¦í,,,1050530,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,30.72,0,0,0,¦³,¦³,1380000,,©Y¹D¥­­±,30.72,1380000,,RPRPMLTJQHLFFDF56CA
¦Á¤î°Ï,¨®¦ì,·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤G¸ô271~300¸¹,0.64,¦í,,,1050523,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,35.61,0,0,0,¦³,¦³,1380000,,©Y¹D¥­­±,35.61,1380000,,RPSPMLTJQHLFFDF66CA
²H¤ô°Ï,¤g¦a,®ü¤Ñ¬q181~210¦a¸¹,685.02,¨ä¥L,,,1050621,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,50150000,73210,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPXNMLLJPHLFFEF78CA
¤K¨½°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤K¨½°Ï³»¼d¤Tµó52«Ñ1~30¸¹,53.33,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¨«´Y,¤T¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0660401,108.53,4,2,2,¦³,µL,4800000,44227,,0.0,0,,RPPOMLLJPHLFFEF08CA
¤K¨½°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤K¨½°Ï¤¤µØ¸ô¤G¬q511~540¸¹,13.9,¦í,,,1050617,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840715,125.11,3,2,2,¦³,¦³,6000000,47958,,0.0,0,,RPXNMLOJPHLFFEF09CA
¤TªÛ°Ï,¤g¦a,«á­í¬q¤g¦a¤½§|¤p¬q1~30¦a¸¹,7977.0,,¤@¯ë¹A·~°Ï,ªL·~¥Î¦a,1050623,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,97120200,12175,,0.0,0,,RPVRMLPJPHLFFEF76CA
¤TªÛ°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤TªÛ°Ï©¾§µµó1~30¸¹,22.0,¦í,,,1050622,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710712,94.93,3,2,2,¦³,µL,1700000,17908,,0.0,0,,RPSNMLRJPHLFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¬Kµó121~150¸¹,22.32,¦í,,,1050620,¤g¦a2«Øª«1¨®¦ì1,¤­¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030423,153.76,3,2,2,¦³,¦³,8750000,56907,©Y¹D¥­­±,24.23,0,,RPRPMLRJPHLFFEF98CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï¸q¤s¸ô¤@¬q1~30¸¹,40.05,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040430,242.76999999999998,4,2,2,¦³,¦³,12350000,57509,©Y¹D¥­­±,63.32,2030000,,RPSRMLLKPHLFFEF78CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï²Hª÷¸ô38«Ñ31~60¸¹,4.68,¦í,,,1050618,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤G¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980218,44.61,1,1,1,¦³,¦³,4150000,93028,,0.0,0,,RPWPMLNKPHLFFEF56CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¨F±[¸ô216«Ñ1~30¸¹,6.53,¦í,,,1050617,¤g¦a1«Øª«1¨®¦ì0,¤Q¤­¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840114,83.28999999999999,3,2,2,¦³,¦³,4080000,48985,,0.0,0,,RPTPMLNKPHLFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï²H®ü¸ô72«Ñ31~60¸¹,22.6,¦í,,,1050617,¤g¦a1«Øª«1¨®¦ì0,¤T¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700114,80.22,3,2,1,¦³,µL,3600000,44877,,0.0,0,,RPVQMLKLPHLFFEF98CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¤ô·½µó¤G¬q177«Ñ91~120¸¹,25.98,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851202,146.22,3,2,2,¦³,¦³,6500000,44454,,0.0,0,¤G¿Ëµ¥¶R½æ,RPPNMLLLPHLFFEF18CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¥_·s¸ô141«Ñ80§Ë1~30¸¹,13.01,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830809,80.28,3,2,2,¦³,¦³,4200000,52317,,0.0,0,,RPQRMLMJQHLFFEF68CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¤¤¿³µó151~180¸¹,17.84,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870904,121.15,2,1,1,¦³,¦³,10300000,85019,©Y¹D¥­­±,36.98,0,¶§¥x¥~±À.§¨¼h¼W«Ø.,RPPOMLLJPHLFFGF28CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°ÏÀôªe«n¸ô254«Ñ1~30¸¹,20.37,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),°ê¥Á¦í¦v,¿ûµ¬²V¾®¤g³y,0880927,130.20999999999998,3,2,2,¦³,¦³,11350000,87167,¤É­°¾÷±ñ,0.0,0,,RPTNMLOJPHLFFGF88CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï·s¥_¤j¹D¤@¬q151~180¸¹,15.24,¦í,,,1050617,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860128,142.93,4,2,2,¦³,¦³,13370000,93542,,0.0,0,,RPVNMLOJPHLFFGF09CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï·s¥_¤j¹D¤@¬q57«Ñ1~30¸¹,18.79,¦í,,,1050226,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¥­¥x¡AÃM¼Ó,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¥[±j¿j³y,0640503,66.8,0,0,0,µL,µL,13000000,194611,,0.0,0,,RPWNMLOJPHLFFGF56CA
¤T­«°Ï,¤g¦a,¥¿¸q¥_¬q571~600¦a¸¹,19.64,¨ä¥L,,,1050616,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3677000,187220,,0.0,0,,RPSOMLOJPHLFFGF88CA
¤T­«°Ï,¤g¦a,¤G­«¬q811~840¦a¸¹,60.89,¨ä¥L,,,1050616,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6347454,104245,,0.0,0,,RPTOMLOJPHLFFGF98CA
¤T­«°Ï,¨®¦ì,·s¥_¥«¤T­«°Ï¤¯µØµó118«Ñ31~60¸¹,4.19,¤u,,,1050616,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,24.93,0,0,0,¦³,¦³,1350000,,©Y¹D¥­­±,24.93,1350000,,RPUOMLOJPHLFFGF09CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤¯¬Fµó201«Ñ1~30¸¹,8.09,°Ó,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040430,80.54,2,1,1,¦³,¦³,10800000,134095,,0.0,0,,RPQNMLQJPHLFFGF78CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ï¤¤µØµó1~30¸¹,12.79,¦í,,,1050506,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830503,71.78999999999999,2,1,1,¦³,¦³,8000000,111436,,0.0,0,,RPUOMLRJPHLFFGF76CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤¤¥¡¥_¸ô61~90¸¹,162.79,°Ó,,,1050419,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,°Ó·~¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0420501,363.49,8,2,3,¦³,µL,58348298,160522,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C·s©Ò¦³Åv¤H¦@2¤H,RPWPMLNKPHLFFGF76CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤j¦P¥_¸ô121«Ñ1~30¸¹,22.76,¦í,,,1050509,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680404,32.0,4,2,2,¦³,µL,4150000,129688,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLSKPHLFFGF66CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¤¤¿³µó91~120¸¹,23.93,¦í,,,1050508,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001216,152.48000000000002,3,2,2,¦³,¦³,14680000,96275,¤É­°¥­­±,13.68,0,,RPQRMLKLPHLFFGF78CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï·Ë§Àµó31~60¸¹,6.14,¤u,,,1050620,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020322,45.85,0,0,0,µL,¦³,5450000,118866,,0.0,0,,RPPNMLLLPHLFFGF38CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ï¥¿©Mµó96«Ñ31~60¸¹,28.76,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0900921,99.91,4,2,2,¦³,µL,10000000,100090,,0.0,0,,RPROMLMLPHLFFGF78CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¤T¥Á¸ô571~600¸¹,14.89,°Ó,,,1050617,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤G¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041230,165.66,2,1,2,¦³,¦³,23380000,147598,©Y¹D¥­­±,21.62,2120000,,RPXNMLPLPHLFFGF96CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï´º·sµó362«Ñ1§Ë1~30¸¹,27.25,°Ó,,,1050616,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670719,96.6,2,2,2,¦³,µL,10450000,108178,,0.0,0,,RPTNMLOJPHLFFHF98CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï±¶¹B¸ô1~30¸¹,34.71,¨ä¥L,,,1050516,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1000415,223.77,4,2,2,¦³,¦³,23700000,105912,©Y¹D¥­­±,48.38,0,,RPVNMLOJPHLFFHF56CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°ÏºÖ©M¸ô309«Ñ14§Ë1~30¸¹,28.49,¦í,,,1050201,¤g¦a1«Øª«1¨®¦ì0,¶§¥x¡A¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670930,99.23,3,2,2,¦³,µL,12200000,122947,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUOMLOJPHLFFHF56CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°ÏºÖ©M¸ô125«Ñ1~30¸¹,31.0,¦í,,,1050526,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¥[±j¿j³y,0600504,96.0,1,1,1,¦³,µL,13850000,144271,,0.0,0,,RPXOMLQJPHLFFHF07CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°ÏµØ¶¶µó30«Ñ31~60¸¹,14.16,¦í,,,1050522,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A§¨¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0870420,77.72,3,2,1,¦³,¦³,8880000,114256,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPPMLQJPHLFFHF98CA
