¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤¶¹Ø¸ô221«Ñ1~30¸¹,25.04,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000916,135.14,3,2,2,¦³,¦³,6300000,46618,©Y¹D¥­­±,13.95,0,,RPPNMLLKPHLFFEE97CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï­«¥ß¸ô1~30¸¹,16.57,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨Ï¥Î°õ·Ó,0920724,108.49000000000001,3,2,2,¦³,¦³,5600000,51618,,0.0,0,,RPWNMLMKPHLFFEE78CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¥Á±Ú¤@¸ô931~960¸¹,15.72,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850712,175.65,3,2,2,¦³,¦³,7500000,42699,,0.0,0,,RPTNMLQKPHLFFEE88CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï´I°ê¸ô1~30¸¹,11.51,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830707,150.17000000000002,4,2,2,¦³,¦³,7500000,49943,©Y¹D¾÷±ñ,0.0,0,,RPOOMLKLPHLFFEE97CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w¥Á¸ô781~810¸¹,24.81,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A§¨¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040119,222.64999999999998,0,0,0,µL,¦³,31500000,156683,©Y¹D¥­­±,27.99,1000000,,RPRNMLRLPHLFFEE88CA
±ê©x°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«±ê©x°Ï¨ª®r«n¸ô130«Ñ31~60¸¹,99.12,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050423,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840205,192.22,4,2,4,¦³,µL,5500000,28613,,0.0,0,,RPSNMLRJPHLFFFE88CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¤½¶é¸ô56«Ñ1~30¸¹,49.0,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0591020,75.48,3,1,1,¦³,µL,2500000,33121,,0.0,0,,RPXNMLMLPHLFFFE09CA
¿P±_°Ï,¤g¦a,¦y¤s¬q1261~1290¦a¸¹,32.43,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050627,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,196000,6044,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLMLPHLFFFE38CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï»ñ«n¸ô82«Ñ2§Ë31~60¸¹,11.17,¦í,,,1050622,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0610320,12.34,3,1,1,¦³,µL,320000,25932,,0.0,0,¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPROMLLJPHLFFGE38CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¸gªZ¸ô28«Ñ1~30¸¹,29.0,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750905,73.8,3,2,2,¦³,µL,3780000,51220,,0.0,0,,RPWOMLLJPHLFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏÀôªeªFµó47«Ñ1~30¸¹,99.45,¦í,,,1050614,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040105,247.98,5,1,4,¦³,µL,13700000,55246,,0.0,0,,RPRNMLOJPHLFFGE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ïµ½©Mµó1~30¸¹,5.69,°Ó,,,1050612,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850105,101.69,3,2,2,¦³,¦³,3000000,29501,,0.0,0,,RPSNMLOJPHLFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥ß«Hµó105«Ñ1~30¸¹,25.42,¦í,,,1050515,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710208,78.0,3,2,2,¦³,µL,2960000,37949,,0.0,0,,RPTNMLOJPHLFFGE78CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏºÖ²»µó31~60¸¹,24.88,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0710212,115.24,3,2,4,¦³,µL,6000000,52065,,0.0,0,,RPVOMLPJPHLFFGE56CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï·ç¶©ªF¸ô181~210¸¹,15.63,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780810,119.94999999999999,3,2,2,¦³,¦³,4250000,35431,,0.0,0,,RPWOMLPJPHLFFGE66CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï·ç¶©ªF¸ô190«Ñ5§Ë1~30¸¹,31.92,¦í,,,1050531,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870301,187.07,4,2,2,¦³,¦³,5650000,30203,©Y¹D¥­­±,35.99,0,,RPXOMLPJPHLFFGE76CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤¤sªF¸ô451~480¸¹,26.4,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750703,114.3,4,2,2,¦³,µL,3350000,29309,,0.0,0,,RPOPMLPJPHLFFGE58CA
¤j¾ð°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¾ð°Ï¤E¦±¸ô211~240¸¹,94.61,°Ó,,,1050603,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690710,102.93,4,2,2,¦³,µL,3800000,36918,,0.0,0,,RPQNMLQKPHLFFGE78CA
¤j¾ð°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¾ð°Ï¤E¦±¸ô211~240¸¹,94.61,°Ó,,,1050603,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,,131.9,4,2,3,¦³,µL,3000000,22745,,0.0,0,,RPRNMLQKPHLFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï»ñªF¸ô571~600¸¹,19.55,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850110,172.1,4,2,2,¦³,¦³,5200000,30215,©Y¹D¥­­±,0.0,0,,RPROMLKLPHLFFGE48CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¶é­Z¸ô91~120¸¹,64.45,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990601,177.32,4,2,3,¦³,µL,11000000,62035,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLPLPHLFFGE09CA
¤j¾ð°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¾ð°Ï¦Ë¼d¸ô361~390¸¹,200.2,¤u,,,1050511,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A«Î³»¬ð¥Xª«,¤G¼h,¤u¼t,¦í¤u¥Î,¿ûµ¬²V¾®¤g³y,0820219,232.98,0,0,0,µL,µL,7000000,,,0.0,0,¤@¼Ó¤u¼t¡A¤G¼Ó¥i·í¦í®a¦³¼W«Ø,RPXOMLPLPHLFFGE96CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¹L°ñ¨½¹L°ñ¸ô601~630¸¹,21.5,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031230,126.62,2,1,1,¦³,¦³,6100000,55810,©Y¹D¥­­±,37.03,1100000,,RPOPMLQLPHLFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤±[¤G¸ô574«Ñ1~30¸¹,34.02,¦í,,,1050510,¤g¦a1«Øª«3¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850124,109.57,3,2,1,¦³,¦³,3500000,31943,,0.0,0,,RPOQMLLJQHLFFGE38CA
ºX¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ºX¤s°Ï´_·sªFµó39«Ñ6§Ë1~30¸¹,49.68,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0611010,83.48,4,1,2,¦³,µL,2000000,23958,,0.0,0,,RPQNMLNKPHLFFHE58CA
§üªL°Ï,¤g¦a,·sÉÜ¬q451~480¦a¸¹,3371.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3500000,1038,,0.0,0,,RPRNMLSKPHLFFHE56CA
¤ºªù°Ï,¤g¦a,ûì©­¼d¬q631~660¦a¸¹,372.67,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050620,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,60000,161,,0.0,0,¿Ë¤ÍÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLKLPHLFFHE38CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï»A«Ì¸ô84«Ñ31~60¸¹,6.92,¦í,,,1050625,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830128,45.7,1,1,1,¦³,¦³,700000,15317,,0.0,0,,RPROMLLJPHLFFIE58CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¦w¼Ö¤@µó61~90¸¹,78.0,¦í,,,1050514,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0681220,96.96,4,2,3,¦³,µL,4800000,49505,,0.0,0,,RPRNMLOJPHLFFIE78CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¤µØ¸ô361«Ñ31~60¸¹,133.0,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031223,271.46,4,3,5,¦³,µL,17500000,64466,,0.0,0,,RPUNMLOJPHLFFIE09CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«³¾ªQ°Ï©ú´ò¸ô1~30¸¹,69.79,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970115,359.87,3,2,4,¦³,¦³,34000000,94479,©Y¹D¥­­±,55.44,0,,RPVNMLPJPHLFFIE66CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏµØ¤s¤@µó1~30¸¹,69.41,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040513,142.63,4,2,4,¦³,µL,10500000,73617,,0.0,0,§t¥¼µn°O«Øª«¡C,RPSNMLQJPHLFFIE09CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¨Ê¤¤¤@µó9«Ñ1~30¸¹,104.68,¦í,,,1050601,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040812,264.99,5,2,4,¦³,µL,14380000,54266,,0.0,0,,RPUNMLLKPHLFFIE88CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã©÷¤@µó53«Ñ1~30¸¹,84.36,¦í,,,1050502,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941226,161.44,4,2,4,¦³,µL,8300000,51412,,0.0,0,,RPPOMLPJPHLFFIE78CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤jºÖµó181~210¸¹,32.96,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0700501,95.71000000000001,0,0,0,µL,µL,1750000,18284,,0.0,0,,RPTNMLNKPHLFFIE98CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¨Ê¦N¤G¸ô31~60¸¹,10.46,°Ó,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040420,87.18,2,2,1,¦³,¦³,4250000,48750,,0.0,0,,RPUNMLOKPHLFFIE56CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏªQ®H¸ô3«Ñ33§Ë1~30¸¹,70.64,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,1050616,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840122,158.87,4,2,3,¦³,¦³,3955000,24895,,0.0,0,,RPSNMLQKPHLFFIE56CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï¸Uª÷¸ô319«Ñ1~30¸¹,27.98,¦í,,,1030922,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041125,247.94,5,2,5,¦³,µL,5554920,22404,,0.0,0,,RPWNMLSKPHLFFIE17CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï«n¿³«Ñ1~30¸¹,65.98,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050529,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0621124,84.73,6,2,1,¦³,µL,2800000,33046,,0.0,0,,RPPNMLTKPHLFFIE56CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¨Ê¦N¤G¸ô31~60¸¹,21.66,°Ó,,,1050619,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040420,152.88,3,2,2,¦³,¦³,6950000,45460,©Y¹D¥­­±,20.24,0,,RPSNMLPLPHLFFIE56CA
¸ô¦Ë°Ï,¤g¦a,¶¶¦w¬q841~870¦a¸¹,73.25,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050531,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,775600,10588,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLLJPHLFFJE78CA
¸ô¦Ë°Ï,¤g¦a,·s¿³¬q331~360¦a¸¹,2948.8,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050622,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5350000,1814,,0.0,0,,RPQNMLPJPHLFFJE88CA
¸ô¦Ë°Ï,¤g¦a,¶¶¦w¬q991~1020¦a¸¹,443.94,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050603,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1640000,3694,,0.0,0,,RPRNMLPJPHLFFJE98CA
ªü½¬°Ï,¤g¦a,¤¤¸ô¬q631~660¦a¸¹,40.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050616,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,100000,2500,,0.0,0,¼W­Èµ|¥Ñ¶R¤è¤ä¥I¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLQJPHLFFJE56CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°Ï¤¤¥¿¸ô¤G¬q245«Ñ31~60¸¹,298.37,¦í,,,1050405,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050303,189.73,4,2,5,¦³,µL,10700000,56396,,0.0,0,,RPUNMLQJPHLFFJE76CA
¸ô¦Ë°Ï,¤g¦a,Àô²y¬q481~510¦a¸¹,2430.46,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050510,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7500000,3086,,0.0,0,,RPUNMLPJPHLFFJE66CA
¬ü¿@°Ï,¤g¦a,Äj¿@¬q61~90¦a¸¹,2717.66,¦í,,,1050516,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,41752600,15363,,0.0,0,,RPQNMLRJPHLFFKE56CA
¬ü¿@°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¬ü¿@°Ï·à¤sµó61~90¸¹,86.84,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050603,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840124,160.34,5,2,3,¦³,µL,1850000,11538,,0.0,0,,RPPNMLTJPHLFFKE66CA
¬ü¿@°Ï,¤g¦a,Äj¿@¬q31~60¦a¸¹,95.52,¨ä¥L,,,1050516,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,727400,7615,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C¤T­ÓÅv§Q¤H¦@¦P«ù¤À,RPRNMLPLPHLFFKE66CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¶i¾Ç¸ô118«Ñ61~90¸¹,24.85,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710820,73.09,3,2,1,¦³,µL,1470000,20112,,0.0,0,,RPWNMLLJPHLFFLE66CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï¤ý¤½¸ô100«Ñ14§Ë1~30¸¹,11.46,¦í,,,1050606,¤g¦a3«Øª«1¨®¦ì0,¤E¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840501,104.88999999999999,3,2,2,¦³,µL,1700000,16207,,0.0,0,,RPPNMLOJPHLFFLE88CA
ªL¶é°Ï,¤g¦a,¤ý¤½¼q¬q­W­d¸}¤p¬q1051~1080¦a¸¹,1974.0,¹A,,,1050531,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13344240,6760,,0.0,0,,RPOOMLPJPHLFFLE98CA
ªL¶é°Ï,¤g¦a,¼æÀY¬q2311~2340¦a¸¹,1409.0,¹A,,,1050531,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6700000,4755,,0.0,0,,RPPOMLPJPHLFFLE09CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤º­í¸ô331~360¸¹,16.55,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830205,102.17,3,1,2,¦³,¦³,2200000,21533,,0.0,0,,RPUOMLPJPHLFFLE96CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤j¼d°Ï»ñªL¤@¸ô300«Ñ1~30¸¹,31.36,¦í,,,1050329,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡A¤T¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0871001,169.99,4,2,3,¦³,¦³,3500000,20589,©Y¹D¾÷±ñ,0.0,0,,RPQNMLRJPHLFFLE66CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï¤­ºÖ¸ô252«Ñ15§Ë1~30¸¹,105.2,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770105,128.33,3,2,2,¦³,µL,1350000,10520,,0.0,0,,RPPNMLSKPHLFFLE76CA
