¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï´f¨Ó¨½»OÆW¤j¹D¤T¬q391~420¸¹,16.45,¨ä¥L,,,1050623,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,¤T¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1050127,286.07,0,0,0,µL,¦³,33710000,124110,©Y¹D¥­­±,34.6,2500000,,RPVNMLRLPHLFFCB78CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤ô·½¸ô611«Ñ24§Ë1~30¸¹,10.88,°Ó,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830413,74.12,2,1,1,¦³,¦³,3300000,44522,,0.0,0,,RPWNMLLJPHLFFAL88CA
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°Ï¯«ªL¸ô31~60¸¹,97.58,¦í,,,1050417,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040525,193.79,5,1,5,¦³,µL,14500000,74823,,0.0,0,¦a¥D»P«Ø°Ó¦X«Ø,RPUNMLOJPHLFFAL98CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¶©Â×µó77«Ñ1~30¸¹,85.0,¦í,,,1050603,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040923,180.28,5,2,3,¦³,µL,10500000,58243,,0.0,0,,RPXNMLOJPHLFFAL66CA
¦Z¨½°Ï,¤g¦a,¥|¶ô­í¬q511~540¦a¸¹,100.0,,¯S©w¹A·~°Ï,¥æ³q¥Î¦a,1050621,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,2000,,0.0,0,"¾F¦a«ù¤À¶R½æ,²{¦a¨Ñ¹D¸ô¨Ï¥Î.",RPSNMLRJPHLFFAL09CA
Â×­ì°Ï,¤g¦a,ªFÙõ¬q211~240¦a¸¹,256.18,¹A,,,1050602,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8524306,33275,,0.0,0,,RPTNMLOKPHLFFAL98CA
¦Z¨½°Ï,¤g¦a,¦Z¸q¬q571~600¦a¸¹,108.98,¦í,,,1050625,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2572046,23601,,0.0,0,"¿Ë¤Í¯S®íÃö«Y¶¡¤§¥æ©ö¡C¦­´Á­É¦Wµn°O,¦@¦³¤g¦a¤g¦a¬O¶R¨ü¤H¦b¨Ï¥Î.",RPPNMLTKPHLFFAL09CA
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°ÏÂ×¤u«n¸ô1~30¸¹,4221.13,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,1050606,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¨£¨ä¥Lµn°O¨Æ¶µ,¤T¼h,¼t¿ì,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1021225,3331.09,0,0,3,µL,µL,220000000,66044,,0.0,0,,RPWOMLQLPHLFFAL07CA
¥~®H°Ï,¤g¦a,¤Wûp¤l¬q1411~1440¦a¸¹,58.02,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050621,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,680000,11720,,0.0,0,,RPTNMLQJPHLFFBL56CA
¤j¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¥Ò°Ï¤é«n¨½¥®·à¸ô31~60¸¹,6616.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,1050626,¤g¦a5«Øª«3¨®¦ì0,¤@¼h,¤@¼h,¤u¼t,¤u·~¥Î,¿û³y,0680723,3987.78,0,0,0,¦³,µL,142320000,,,0.0,0,,RPSNMLOKPHLFFBL98CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô·s«°¤G«Ñ1~30¸¹,72.02,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050615,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0670923,121.96,3,2,3,¦³,µL,3800000,31158,,0.0,0,,RPTNMLSKPHLFFBL86CA
¤j¥Ò°Ï,¤g¦a,·s¬ü¬q211~240¦a¸¹,588.0,¹A,,,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2300000,3912,,0.0,0,¥»¶R½æ®×¥ó«YÄÝ¤T¿Ëµ¥¶¡¯S®í¥æ©ö¡A¨ä¥æ©ö»ù®æ¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡C,RPWNMLTLPHLFFBL37CA
¨F³À°Ï,¤g¦a,¦ËªL¬q²p¥÷¤p¬q151~180¦a¸¹,210.86,¦í,,,1050622,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6696900,31760,,0.0,0,,RPPNMLMJPHLFFCL48CA
¨F³À°Ï,¤g¦a,¦ËªL¬q²p¥÷¤p¬q151~180¦a¸¹,90.37,¦í,,,1050622,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2870900,31768,,0.0,0,,RPQNMLMJPHLFFCL58CA
¨F³À°Ï,¤g¦a,ºÖ¦¨¬q61~90¦a¸¹,51.09,¦í,,,1050518,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2472480,48395,,0.0,0,,RPXNMLOJPHLFFCL86CA
²M¤ô°Ï,¤g¦a,°ª¬ü¤¤¬q241~270¦a¸¹,1064.55,¹A,,,1050621,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2028766,1906,,0.0,0,,RPSOMLOJPHLFFCL09CA
²M¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°Ï¥­µ¥ªF¸ô1~30¸¹,108.0,¦í,,,1050522,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041130,186.74,5,2,3,¦³,µL,8800000,47124,,0.0,0,,RPVOMLOJPHLFFCL76CA
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°Ï¥Á©M¸ô¤@¬q1~30¸¹,394.0,¦í,,,1050430,¤g¦a3«Øª«4¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821124,799.53,12,4,10,¦³,µL,46000000,57534,,0.0,0,,RPPNMLLKPHLFFCL48CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¥¿¼w¸ô181~210¸¹,78.0,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940929,200.5,5,2,2,¦³,µL,9280000,46284,,0.0,0,,RPQOMLPJPHLFFCL98CA
¨F³À°Ï,¤g¦a,©~¤¯¬q721~750¦a¸¹,125.87,¦í,,,1050519,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3763513,29900,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C(Ãö«Y¤á¶¡¤§¥æ©ö),RPXNMLMLPHLFFCL86CA
¼æ¤l°Ï,¤g¦a,¹´©¾¬q91~120¦a¸¹,19.66,¹A,,,1050620,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,350000,17803,,0.0,0,,RPVNMLLJPHLFFFL66CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï¯«ªL«n¸ô225«Ñ23§Ë1~30¸¹,39.19,¦í,,,1050617,¤g¦a5«Øª«1¨®¦ì1,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960619,117.55000000000001,3,2,2,¦³,¦³,6800000,57848,©Y¹D¾÷±ñ,0.0,0,,RPUNMLOJPHLFFFL86CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¿³µØ¤@¸ô141«Ñ31~60¸¹,73.97,¦í,,,1050611,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0700129,135.98,5,2,3,¦³,µL,8600000,63245,,0.0,0,,RPROMLQJPHLFFFL86CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¼æ¿³¸ô¤G¬q241~270¸¹,103.21,¦í,,,1050514,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡AÃM¼Ó¡A¨£¨ä¥Lµn°O¨Æ¶µ,¥|¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0701014,278.89,8,2,4,¦³,µL,15000000,53785,,0.0,0,,RPXNMLQJPHLFFFL37CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¤j´I¸ô¤@¬q44«Ñ28§Ë1~30¸¹,96.8,¦í,,,1050608,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021101,167.56,5,3,3,¦³,µL,14200000,84746,,0.0,0,,RPPNMLNKPHLFFFL98CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¸q©M¸ô76«Ñ1~30¸¹,131.64,¦í,,,1040919,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050223,302.02,5,2,2,¦³,µL,21100000,69863,,0.0,0,,RPPNMLSKPHLFFFL86CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¸q©M¸ô76«Ñ1~30¸¹,155.64,¦í,,,1050325,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050223,314.21,5,2,2,¦³,µL,22000000,70017,,0.0,0,,RPQNMLSKPHLFFFL96CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¸q©M¸ô76«Ñ1~30¸¹,118.64,¦í,,,1050325,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050223,299.98,5,2,2,¦³,µL,21680000,72271,,0.0,0,,RPRNMLSKPHLFFFL07CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¸q©M¸ô76«Ñ1~30¸¹,109.64,¦í,,,1050328,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050223,296.39,5,2,2,¦³,µL,21500000,72540,,0.0,0,,RPSNMLSKPHLFFFL17CA
¤j¶®°Ï,¤g¦a,¥|¼w¬q421~450¦a¸¹,17.39,¦í,,,1040127,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,57504,,0.0,0,,RPUNMLSKPHLFFFL37CA
¼æ¤l°Ï,¤g¦a,¹Å¤¯¬q1051~1080¦a¸¹,11.46,¹A,,,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,624600,54503,,0.0,0,¤Gµ¥¿Ë¶R½æ,RPSNMLTKPHLFFFL27CA
¤j¶®°Ï,¤g¦a,°¨©£¬q511~540¦a¸¹,262.9,¹A,,,1050519,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,11411,,0.0,0,¤÷¤l¶¡¤§¥æ©ö¡C,RPTNMLLLPHLFFFL66CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¯«ªL«n¸ô115«Ñ31~60¸¹,19.87,¦í,,,1050526,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830426,109.36000000000001,3,2,2,¦³,µL,3800000,34748,,0.0,0,,RPSOMLLLPHLFFFL66CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï¤T©M¨½¤Tºa¸ô¤@¬q181~210¸¹,27.0,¦í,,,1040427,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041104,166.07999999999998,3,2,2,¦³,¦³,8280000,56398,©Y¹D¥­­±,40.72,1210000,,RPOOMLOJPHLFFGL09CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¯q¥Á¸ô¤@¬q31~60¸¹,23.95,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041119,157.51,3,2,2,¦³,¦³,8150000,51743,©Y¹D¥­­±,0.0,0,,RPUNMLRJPHLFFGL27CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¦èºa¸ô211~240¸¹,151.0,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0781028,196.34,5,2,3,¦³,µL,18880000,96160,,0.0,0,,RPXNMLQJPHLFFGL47CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤½±Ðµó51«Ñ1~30¸¹,10.83,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050529,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0841027,77.97999999999999,3,1,1,¦³,¦³,2680000,34368,¤É­°¾÷±ñ,0.0,0,,RPQNMLLKPHLFFGL98CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Ãú®p°Ï¾ð¤¯¸ô121«Ñ1~30¸¹,19.26,°Ó,,,1050608,¤g¦a2«Øª«1¨®¦ì1,¤E¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0841003,177.46,3,2,2,¦³,¦³,5200000,29302,©Y¹D¥­­±,0.0,0,,RPQOMLSKPHLFFGL17CA
Ãú®p°Ï,¤g¦a,Ãú®p¬q¥_·¾¤p¬q1~30¦a¸¹,1017.43,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050621,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,400000,393,,0.0,0,,RPOOMLLLPHLFFGL98CA
Ãú®p°Ï,¤g¦a,Ãú®p¬q¥_·¾¤p¬q1~30¦a¸¹,1017.43,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050624,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,350000,344,,0.0,0,,RPPOMLLLPHLFFGL09CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï·s¥Á¸ô1~30¸¹,2.8,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0831018,25.0,1,1,1,¦³,¦³,1360000,54400,,0.0,0,,RPPNMLOJPHLFFHL56CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¤¤¤s¸ô¤T¬q99«Ñ1~30¸¹,23.22,¦í,,,1050615,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0811001,115.1,3,2,2,¦³,¦³,3800000,33015,¤É­°¾÷±ñ,0.0,0,,RPOOMLOJPHLFFHL56CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï·s¦wµó211~240¸¹,119.61,¦í,,,1050528,¤g¦a2«Øª«1¨®¦ì2,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031125,300.25,3,2,5,¦³,¦³,27000000,89925,¤@¼Ó¥­­±,0.0,0,,RPSNMLRJPHLFFHL17CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï·s¦wµó151~180¸¹,149.15,¦í,,,1050507,¤g¦a3«Øª«1¨®¦ì2,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031125,423.40999999999997,3,3,6,¦³,¦³,32100000,75813,¤@¼Ó¥­­±,0.0,0,,RPTNMLRJPHLFFHL27CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¥Ã¦¨¥_¸ô158«Ñ1~30¸¹,15.13,¦í,,,1050518,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810526,89.37,3,2,2,¦³,¦³,3050000,34128,©Y¹D¾÷±ñ,0.0,0,,RPQOMLNKPHLFFHL76CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï·s¥­¸ô¤@¬q35«Ñ31~60¸¹,14.6,¦í,,,1050512,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0801101,72.75999999999999,3,2,2,¦³,¦³,3600000,49478,,0.0,0,,RPPNMLOKPHLFFHL66CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤Ó¥­¤Cµó31~60¸¹,17.37,¦í,,,1050611,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821001,78.95,2,1,1,¦³,µL,2300000,29132,,0.0,0,,RPOOMLOKPHLFFHL66CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¾ð§µ¸ô91~120¸¹,9.61,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0801007,85.19999999999999,3,2,1,¦³,¦³,2700000,31690,,0.0,0,,RPPNMLPKPHLFFHL76CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤j¿³¤Q¤Tµó93«Ñ1~30¸¹,71.04,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050518,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0710709,146.54,4,2,4,¦³,µL,5200000,35485,,0.0,0,,RPXNMLLLPHLFFHL27CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤¤¤s¸ô¤G¬q362«Ñ1~30¸¹,35.33,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050523,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830818,93.22999999999999,3,2,2,¦³,µL,2800000,30033,,0.0,0,,RPRNMLTLPHLFFHL47CA
¤Ó¥­°Ï,¤g¦a,·s¼w¶©¬q31~60¦a¸¹,897.09,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050527,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13025760,14520,,0.0,0,,RPUNMLTLPHLFFHL77CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y©÷¸ô301~330¸¹,5.03,¦í,,,1050618,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821231,31.64,1,1,1,¦³,µL,1100000,34766,,0.0,0,¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPOOMLTLPHLFFHL27CA
¤j¨{°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨{°Ï¤ý¥Ð¨½¤ýºÖµó751~780¸¹,315.0,¦í,,,1050614,¤g¦a4«Øª«2¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0690904,392.22,8,4,4,¦³,µL,15000000,38244,,0.0,0,,RPPNMLTJPHLFFIL17CA
Às¤«°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Às¤«°Ï¾Ç¶é¸ô61~90¸¹,528.93,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050504,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A«Î³»¬ð¥Xª«,¤G¼h,¹AªÙ,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0770909,224.31,5,3,2,¦³,µL,18700000,,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C¨Ì¾Ú¶R½æÂù¤è©Ò¶ñ¤§¤£°Ê²£¦¨¥æ®×¥ó¹ê»Ú¸ê°T¥Ó³ø½T»{ªíµn¿ý¡C,RPSNMLNKPHLFFIL96CA
Às¤«°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Às¤«°Ï»OÆW¤j¹D¤­¬q3«Ñ62§Ë91~120¸¹,9.46,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050619,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820425,29.52,1,0,1,¦³,¦³,640000,21680,,0.0,0,,RPUNMLOKPHLFFIL27CA
Às¤«°Ï,¤g¦a,¹C¶é¥_¬q1~30¦a¸¹,18.28,¨ä¥L,,,1050612,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,27352,,0.0,0,·î¹s¦a©Î¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPPNMLKLPHLFFIL09CA
Às¤«°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Às¤«°Ï¤¤ªÀ¤Kµó1~30¸¹,96.0,¦í,,,1050608,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000815,182.69,5,2,3,¦³,µL,9680000,52986,,0.0,0,,RPPNMLPLPHLFFIL96CA
